id,userid,text,timestamp
352,39,Atoms are used within a program to denote distinguished values ,2012-12-29 23:42:41
353,39,Type classes first appeared in the Haskell programming language ,2012-06-14 19:34:44
354,39,Do you have any idea why this is not working ,2010-09-30 12:51:54
355,39,The arguments can be primitive data types or compound data types ,2011-09-22 15:57:03
356,39,Ports are used to communicate with the external world ,2010-08-07 06:05:51
357,39,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-10-11 10:31:52
358,39,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-01-29 18:38:49
359,39,Erlang is known for its designs that are well suited for systems ,2012-03-15 18:13:53
360,40,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-03-13 11:27:10
361,40,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-09-04 17:20:42
362,40,Ports are created with the built in function open port ,2010-07-11 02:40:36
363,40,It is also a garbage collected runtime system ,2012-02-29 14:14:56
364,40,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-09-15 11:53:46
365,40,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-04-13 17:39:30
366,40,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-10-20 04:32:01
367,40,She spent her earliest years reading classic literature  and writing poetry ,2010-11-20 14:44:06
368,40,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-05-16 21:34:09
369,41,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-12-05 01:07:34
370,41,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-10-09 04:45:53
371,41,It is also a garbage collected runtime system ,2011-05-15 17:44:38
372,41,Haskell features a type system with type inference and lazy evaluation ,2012-10-21 21:38:43
373,41,Atoms are used within a program to denote distinguished values ,2012-01-24 05:21:15
374,41,Do you have any idea why this is not working ,2011-07-14 03:42:41
375,41,Ports are used to communicate with the external world ,2011-12-16 04:01:09
376,41,I don t even care ,2011-03-17 06:59:33
377,41,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-05-16 22:49:41
378,42,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-07-28 18:32:47
379,42,Erlang is a general purpose  concurrent  functional programming language ,2011-03-14 14:33:05
380,42,Do you come here often ,2010-07-06 00:54:27
381,42,Any element of a tuple can be accessed in constant time ,2011-09-23 01:45:06
382,42,Its main implementation is the Glasgow Haskell Compiler ,2012-03-25 06:05:46
383,42,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-02-02 19:08:15
384,42,Tuples are containers for a fixed number of Erlang data types ,2012-02-25 12:17:22
385,42,Any element of a tuple can be accessed in constant time ,2010-12-23 23:58:45
386,42,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-01-11 05:06:32
387,43,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-11-12 05:46:22
388,43,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-06-24 00:50:23
389,43,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-06-18 22:32:55
390,43,Its main implementation is the Glasgow Haskell Compiler ,2010-12-26 21:43:33
391,43,Any element of a tuple can be accessed in constant time ,2012-11-27 23:00:19
392,43,Do you have any idea why this is not working ,2011-02-24 13:48:43
393,43,Do you come here often ,2010-10-10 07:12:05
394,43,Any element of a tuple can be accessed in constant time ,2012-09-15 02:54:20
395,43,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-08-07 07:54:40
396,44,The arguments can be primitive data types or compound data types ,2010-11-12 03:30:35
397,44,She spent her earliest years reading classic literature  and writing poetry ,2012-08-18 17:27:05
398,44,Ports are used to communicate with the external world ,2011-03-06 17:17:24
399,44,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-12-17 06:25:14
400,44,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-10-12 08:39:01
401,44,Erlang is a general purpose  concurrent  functional programming language ,2010-10-08 14:00:48
402,44,Haskell features a type system with type inference and lazy evaluation ,2011-07-18 06:48:20
403,44,The arguments can be primitive data types or compound data types ,2010-04-29 09:39:25
404,44,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-10-01 17:07:32
405,45,Type classes first appeared in the Haskell programming language ,2010-12-20 02:59:54
406,45,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-07-15 04:36:33
407,45,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-07-05 22:45:35
408,45,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-01-22 10:42:19
409,45,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-07-24 03:37:59
410,45,Erlang is a general purpose  concurrent  functional programming language ,2011-01-08 18:16:33
411,45,Any element of a tuple can be accessed in constant time ,2012-05-13 12:19:30
412,45,Haskell features a type system with type inference and lazy evaluation ,2012-08-05 03:23:05
413,45,Where are my pants ,2010-11-05 06:10:30
414,46,Ports are used to communicate with the external world ,2012-07-26 14:59:28
415,46,Make me a sandwich ,2012-04-23 13:26:38
416,46,Ports are used to communicate with the external world ,2010-12-31 18:46:39
417,46,Tuples are containers for a fixed number of Erlang data types ,2010-09-25 08:49:28
418,46,Do you come here often ,2012-04-16 06:40:45
419,46,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-01-25 22:58:27
420,46,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-06-12 03:45:59
421,46,She spent her earliest years reading classic literature  and writing poetry ,2012-07-07 15:20:13
422,46,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-06-12 09:24:34
423,47,Erlang is known for its designs that are well suited for systems ,2011-12-29 23:27:03
424,47,Type classes first appeared in the Haskell programming language ,2012-06-22 14:40:40
425,47,Erlang is a general purpose  concurrent  functional programming language ,2011-11-27 06:06:20
426,47,Make me a sandwich ,2012-06-08 02:19:54
427,47,She spent her earliest years reading classic literature  and writing poetry ,2012-09-12 09:57:49
428,47,Do you have any idea why this is not working ,2011-12-15 06:55:59
429,47,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-06-05 14:27:19
430,47,Any element of a tuple can be accessed in constant time ,2011-01-02 08:11:21
431,47,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-07-21 14:48:03
432,48,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-04-03 00:10:44
433,48,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-02-13 03:13:49
434,48,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-01-14 08:01:32
435,48,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-03-03 15:54:36
436,48,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-04-18 18:43:32
437,48,Its main implementation is the Glasgow Haskell Compiler ,2010-05-20 05:12:59
438,48,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-02-15 02:07:48
439,48,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-05-01 08:38:20
440,48,It is also a garbage collected runtime system ,2010-03-13 20:09:47
441,49,Erlang is known for its designs that are well suited for systems ,2012-06-15 01:00:03
442,49,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-07-14 13:59:25
443,49,Type classes first appeared in the Haskell programming language ,2012-04-13 01:14:08
444,49,Do you come here often ,2010-12-05 16:08:16
445,49,Any element of a tuple can be accessed in constant time ,2012-12-29 23:15:48
446,49,Make me a sandwich ,2011-02-14 05:56:28
447,49,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-02-25 11:57:23
448,49,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-05-27 01:08:35
449,49,Any element of a tuple can be accessed in constant time ,2011-11-10 08:16:11
450,50,Where are my pants ,2011-07-12 08:37:37
451,50,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-06-25 09:06:36
452,50,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-08-20 03:12:32
