userid,postid,timestamp
414,7797,2012-01-15 04:47:53
910,1469,2013-04-19 23:39:08
449,5559,2014-05-26 07:58:37
845,2224,2013-03-10 07:07:02
613,3493,2012-12-24 11:57:10
337,3788,2014-01-28 22:50:30
169,1678,2014-07-30 07:01:23
389,2391,2017-06-19 14:59:09
0,8894,2017-10-15 03:36:35
371,3952,2011-03-05 04:52:44
263,8160,2017-03-06 17:59:38
276,5125,2017-06-15 20:21:51
298,4284,2011-02-07 09:05:07
439,3896,2010-06-23 13:36:02
294,3522,2013-10-22 01:56:35
150,8735,2015-05-02 17:30:32
651,6507,2014-05-10 04:39:47
589,8944,2012-08-22 12:02:16
245,4445,2017-02-28 15:17:43
81,3216,2013-08-14 05:16:57
83,8475,2012-12-10 05:12:12
966,8146,2012-06-04 19:23:49
904,882,2011-07-01 02:20:19
12,8156,2010-02-12 20:52:42
983,1578,2011-01-07 04:40:35
29,3317,2010-11-27 22:17:42
522,2223,2010-07-19 19:19:13
369,2751,2017-02-09 03:43:38
741,6329,2014-02-10 03:35:19
830,6992,2013-08-31 20:59:17
446,8600,2015-11-21 23:54:42
504,8140,2014-07-06 20:48:16
955,8465,2013-08-06 16:06:41
176,7893,2017-05-11 01:28:02
760,6538,2013-07-03 10:18:08
683,8815,2011-03-10 08:28:42
767,7345,2014-01-04 14:05:31
708,5270,2015-03-26 23:04:16
999,1990,2014-03-13 10:48:46
895,5251,2010-09-21 09:49:10
333,3060,2014-07-13 11:23:40
151,6649,2013-01-04 21:46:57
895,4794,2012-06-08 21:05:16
622,8350,2015-07-19 05:49:21
507,1906,2013-04-07 07:08:32
525,197,2012-09-05 13:27:06
243,8305,2017-02-04 19:41:39
644,2143,2013-01-22 05:02:26
637,4359,2017-03-31 14:37:26
737,3592,2014-08-30 11:09:26
264,3713,2013-03-24 21:35:15
416,7187,2012-03-23 20:43:26
456,4071,2016-09-06 15:48:32
309,8836,2017-10-19 02:58:11
748,3823,2010-07-17 15:01:28
124,1089,2012-09-30 23:00:53
972,8188,2013-02-28 09:44:50
332,6764,2011-03-04 01:53:29
658,5509,2014-07-05 14:31:05
24,1584,2016-11-08 00:23:04
745,6420,2017-02-02 20:57:41
477,6071,2015-06-12 00:17:54
530,5959,2012-07-18 17:02:49
858,6627,2017-04-24 03:51:00
922,2737,2014-03-18 18:37:44
621,3160,2013-05-08 21:40:20
255,2378,2012-12-01 17:41:36
319,2524,2010-05-12 09:44:50
642,5067,2012-07-04 00:51:38
154,6931,2016-01-02 19:02:17
320,2619,2014-05-28 12:29:04
921,3658,2011-06-27 23:28:54
929,6412,2016-03-11 16:47:20
492,2676,2010-07-24 00:43:02
692,8459,2011-02-02 21:49:37
91,876,2014-09-29 01:46:41
525,5149,2017-07-29 00:18:03
578,6216,2010-03-11 01:11:01
285,7066,2016-02-25 06:17:08
645,3069,2015-03-10 02:11:41
933,7319,2017-12-21 19:03:15
608,34,2017-04-24 19:03:42
922,2507,2011-01-25 20:35:24
166,76,2011-06-09 20:07:55
507,5054,2017-08-19 04:50:45
479,2002,2017-12-20 10:59:15
848,7478,2015-04-05 01:23:44
791,8881,2016-04-01 00:23:37
463,3750,2010-06-19 00:25:32
97,5440,2011-03-16 20:23:45
778,6354,2015-12-16 04:31:53
959,4452,2017-12-27 12:12:05
569,3898,2016-03-08 01:06:47
199,1346,2010-10-27 05:18:04
979,5909,2013-04-06 07:55:54
494,5465,2010-10-25 07:35:57
866,3532,2010-04-16 03:01:54
417,7824,2015-10-23 23:53:32
552,2390,2016-08-26 09:40:29
790,4334,2011-08-29 00:43:15
308,1625,2016-05-04 04:11:08
319,2907,2011-02-04 20:54:48
273,6885,2011-02-15 00:52:29
875,2328,2010-04-26 01:46:11
67,5358,2014-06-30 17:12:39
966,5316,2017-05-25 03:15:02
775,6373,2013-01-02 10:43:53
126,7380,2013-09-16 23:08:41
299,3110,2012-04-07 02:05:17
358,2620,2010-04-19 17:22:20
2,50,2014-03-25 06:23:57
705,6808,2011-04-25 13:13:37
653,7849,2014-04-04 10:48:44
592,7995,2016-08-20 17:06:02
46,8874,2011-08-16 10:14:11
212,4797,2017-11-28 11:26:23
171,1299,2016-02-05 10:37:52
151,2218,2016-12-15 17:02:42
931,1087,2012-05-16 18:11:58
578,878,2012-03-18 02:11:13
408,4622,2013-06-03 18:00:13
983,2971,2017-11-13 11:18:44
754,4619,2016-11-12 05:07:07
547,4735,2010-05-25 08:13:24
396,1629,2012-03-10 22:45:42
726,8847,2010-06-24 11:20:45
705,294,2014-12-24 07:06:12
792,2958,2012-01-26 13:35:02
747,6096,2013-11-22 01:49:04
48,1186,2014-01-27 10:25:27
679,1935,2013-04-08 03:08:57
911,2736,2015-09-01 10:14:36
842,4445,2010-02-02 14:20:30
431,1827,2011-03-24 23:26:56
524,5072,2016-06-22 23:43:15
527,169,2013-11-06 10:09:38
793,6072,2016-05-17 08:29:31
484,59,2013-11-11 14:53:15
130,1211,2014-11-15 04:19:37
574,8327,2017-08-11 14:05:43
302,809,2015-03-02 08:31:48
277,4347,2015-06-20 06:37:49
608,1249,2010-03-29 11:05:47
599,5473,2014-08-05 02:37:38
423,1550,2011-11-08 16:01:05
160,2099,2016-12-28 18:44:50
914,5515,2011-05-03 11:22:36
507,3644,2014-11-16 18:33:30
284,1343,2011-04-21 00:37:43
159,5702,2014-12-17 20:09:43
951,5953,2011-06-08 12:35:16
943,270,2014-11-19 04:30:38
491,141,2012-12-26 12:24:01
957,1307,2016-12-05 06:10:26
28,6123,2011-10-19 19:44:31
210,4648,2012-06-20 10:27:21
338,8405,2014-03-12 12:25:30
598,639,2010-09-05 02:40:42
850,6553,2016-11-03 09:14:30
517,529,2014-05-26 01:34:35
730,5867,2017-06-29 03:09:42
587,3763,2013-12-05 20:04:52
576,1886,2015-03-30 15:31:03
587,6928,2014-11-27 17:13:20
463,7070,2012-04-17 07:53:10
251,8705,2013-11-17 06:46:25
833,2529,2017-01-01 16:54:31
59,3903,2016-08-04 00:40:53
372,3659,2017-11-27 21:30:08
254,2492,2013-02-26 14:55:47
566,1644,2014-04-08 22:10:12
441,7445,2013-11-11 08:56:09
932,6542,2013-10-24 07:28:37
777,2596,2014-06-26 22:54:31
323,4173,2014-05-09 14:02:30
782,2010,2010-12-31 13:14:25
315,943,2010-01-02 05:04:15
561,3432,2015-01-28 11:52:43
902,632,2013-05-21 10:15:01
535,3053,2014-03-23 09:24:41
682,3263,2011-03-06 20:37:14
78,6686,2014-08-06 06:25:50
721,269,2015-10-29 22:30:12
12,4843,2016-12-04 22:51:34
544,236,2011-08-04 00:08:42
935,3565,2011-05-15 04:20:02
575,4699,2011-03-05 12:12:45
202,8353,2010-08-05 03:15:02
21,905,2014-11-06 19:00:51
343,8415,2015-09-13 01:20:45
127,7404,2013-12-28 06:45:12
593,6686,2010-09-14 21:11:08
139,2673,2016-04-26 20:20:27
962,6798,2017-05-31 09:44:46
205,2775,2017-10-23 23:31:51
462,7887,2010-10-21 23:00:55
698,2920,2017-03-29 06:41:18
27,6263,2012-03-23 14:14:30
339,3646,2010-11-20 01:14:27
451,456,2016-09-22 01:13:45
310,355,2012-07-31 02:03:53
63,6415,2010-11-27 00:30:17
650,6755,2016-11-15 15:02:18
834,5375,2015-01-07 05:54:48
709,3193,2014-04-04 19:58:51
270,1450,2014-05-24 15:59:16
162,8060,2014-09-25 01:39:28
712,7008,2015-08-02 09:07:37
74,7399,2016-08-07 09:40:31
859,5600,2010-03-02 10:12:45
887,1177,2011-12-24 21:11:11
721,4805,2012-10-27 14:52:29
879,7838,2017-05-13 06:16:04
771,7503,2010-08-16 23:31:49
656,4218,2017-04-07 05:06:57
415,1474,2011-12-16 09:29:56
272,7162,2016-12-17 08:57:22
126,1918,2010-07-09 13:45:00
267,7096,2010-03-12 15:18:08
800,735,2011-08-09 03:59:52
633,2549,2010-03-23 17:53:37
536,6843,2016-12-15 13:31:35
903,2939,2013-05-29 08:19:01
662,3978,2015-04-07 10:55:44
263,885,2017-08-14 06:21:19
878,4384,2014-05-01 06:28:29
488,1244,2012-05-12 04:58:27
235,5797,2011-12-27 19:30:22
854,2651,2016-08-07 09:20:55
814,4556,2012-12-07 13:30:47
988,5125,2011-05-18 01:08:06
922,7310,2013-05-29 04:56:17
519,7216,2010-08-07 21:35:38
739,3768,2017-05-25 08:53:15
963,7589,2014-07-26 07:15:05
923,1870,2014-03-26 17:22:30
961,6775,2015-12-17 11:57:05
452,1124,2012-04-12 18:31:07
828,2539,2017-04-10 15:07:09
886,3949,2012-11-21 10:55:10
525,3474,2014-08-09 14:42:52
739,559,2016-05-04 14:15:40
754,1765,2011-05-24 03:01:25
978,55,2010-12-14 21:49:03
914,2175,2015-08-21 07:06:18
616,7353,2011-02-24 21:11:18
928,3836,2010-07-16 13:22:18
74,7364,2011-11-09 11:57:11
408,4645,2011-01-28 11:50:49
437,6052,2013-09-04 01:50:26
836,3190,2013-09-06 16:45:26
381,1330,2014-10-22 11:17:45
615,1698,2013-09-02 05:05:20
665,5789,2014-04-27 15:06:03
837,4163,2017-02-01 09:33:17
296,6378,2015-01-13 18:15:44
459,2612,2015-10-07 20:58:06
889,8326,2010-03-05 03:16:39
343,6150,2017-08-31 21:25:19
352,4625,2015-04-20 06:05:11
397,195,2016-09-27 06:11:16
344,8324,2017-07-25 13:53:29
478,2005,2014-05-24 17:29:37
443,3817,2017-04-24 12:10:26
937,5753,2017-11-13 09:55:34
27,583,2015-03-01 18:40:17
385,1806,2016-09-07 06:13:53
888,5424,2010-09-01 12:09:21
944,5575,2016-07-18 11:27:04
130,3976,2017-08-01 09:03:24
514,4162,2012-12-09 14:55:05
939,3521,2011-09-23 06:09:21
572,6984,2015-02-14 19:17:31
669,4079,2015-10-09 08:52:24
100,1595,2010-07-06 01:05:35
131,7835,2016-11-01 17:10:22
510,3580,2015-10-29 15:43:16
151,7698,2016-06-15 10:45:43
335,4226,2015-03-25 23:06:19
873,5728,2010-09-19 05:06:27
258,1674,2011-06-07 23:28:51
547,2545,2016-02-24 14:44:19
9,8307,2014-12-19 09:19:54
21,1555,2012-09-15 17:47:05
40,6227,2015-08-03 05:59:14
729,5411,2013-03-30 19:07:07
364,1353,2014-03-22 05:03:38
719,4261,2013-02-05 01:53:20
0,2168,2016-07-26 09:05:33
251,418,2017-05-21 02:15:33
460,1447,2015-03-20 11:22:36
102,7734,2017-04-28 20:01:28
633,1742,2010-04-17 06:00:30
527,1943,2015-03-29 23:51:32
540,5693,2014-03-18 15:20:47
312,1266,2012-12-04 19:26:15
265,6835,2017-03-06 12:53:04
672,8324,2015-02-09 16:04:11
300,861,2016-06-09 03:59:36
78,4179,2012-11-23 16:28:41
683,2502,2010-10-19 16:17:36
423,1120,2017-09-26 00:29:55
46,2517,2011-08-18 08:52:14
647,5941,2010-05-08 11:28:20
675,5300,2016-02-16 17:22:26
983,6318,2015-10-02 08:52:27
494,2934,2017-10-16 21:09:36
401,5869,2013-10-16 06:32:24
740,1267,2017-11-20 17:40:15
159,8363,2015-06-15 00:11:30
186,5013,2017-11-22 21:58:49
507,3502,2017-05-25 11:13:46
276,1914,2016-02-05 05:19:28
552,1348,2015-11-18 23:39:16
959,6000,2013-08-26 20:23:56
238,8924,2016-11-01 16:49:46
207,56,2012-05-09 08:19:41
436,7112,2013-08-19 04:04:24
539,584,2016-09-10 13:21:37
107,4958,2013-12-09 02:54:06
360,3226,2015-11-05 17:11:10
461,7654,2017-07-05 05:38:04
273,253,2013-01-08 07:57:11
653,5816,2010-02-03 03:28:16
374,7362,2015-04-06 22:33:12
833,1057,2016-01-21 01:23:43
65,762,2010-06-28 19:02:33
730,5468,2017-04-22 14:07:14
284,7137,2016-04-30 12:06:05
529,5583,2012-04-06 16:36:54
402,2714,2012-07-13 21:45:18
283,3586,2012-12-10 03:49:30
928,2306,2010-02-06 18:16:57
998,3712,2014-03-13 05:36:56
110,8240,2010-05-28 21:47:55
943,6523,2010-08-31 22:38:49
277,4558,2014-05-22 11:51:19
388,707,2014-08-28 09:53:49
548,8505,2012-01-29 12:26:13
101,3983,2017-09-14 13:08:43
374,2108,2013-02-23 10:48:32
413,3667,2017-05-24 10:38:14
274,3738,2012-07-02 22:50:51
910,8680,2017-04-03 21:16:31
397,3911,2014-04-24 09:41:45
232,8625,2010-06-15 20:09:49
884,8080,2012-10-18 08:21:32
446,5108,2015-08-10 11:17:28
743,5160,2012-08-02 22:35:14
488,5403,2017-09-23 13:10:49
384,4217,2016-12-30 16:26:20
199,276,2011-11-09 15:04:43
560,2419,2017-12-13 15:39:10
510,7769,2014-05-21 10:18:01
823,7767,2011-06-19 20:58:56
861,8520,2014-08-23 11:39:01
250,7446,2011-10-04 17:26:21
477,5793,2015-11-11 16:38:35
482,1367,2010-01-16 06:09:22
640,1289,2016-08-22 08:19:51
97,6363,2013-12-29 10:49:01
844,735,2017-03-23 18:39:27
169,4348,2011-06-07 11:43:12
313,4921,2015-08-09 00:41:42
832,1935,2014-10-10 03:26:20
865,6289,2017-09-29 10:52:09
881,6394,2011-11-03 01:15:23
530,2534,2016-11-09 11:04:07
633,4585,2015-05-13 20:07:29
144,634,2016-07-11 06:22:39
131,8635,2014-01-08 18:54:50
740,7001,2017-06-03 05:20:05
60,1708,2014-11-18 11:42:42
514,2247,2010-05-05 12:54:44
148,1548,2017-11-04 02:40:26
477,4146,2016-12-21 10:15:16
695,5006,2010-06-17 06:39:25
966,1225,2012-02-08 15:32:15
928,3557,2013-04-13 15:59:47
15,522,2017-05-25 09:32:32
276,4855,2017-12-23 02:12:51
329,3794,2015-03-24 16:02:20
466,7423,2015-02-25 04:12:32
76,695,2014-07-05 04:50:38
653,3150,2010-12-24 05:57:33
74,669,2013-08-30 01:43:11
77,8487,2013-05-06 12:58:33
688,6389,2014-05-14 13:24:11
910,4680,2012-02-03 03:44:31
791,5545,2012-10-29 05:35:24
454,4282,2013-05-08 02:08:23
300,3890,2014-04-30 05:58:55
732,7495,2017-02-19 00:38:04
69,7945,2011-08-14 04:16:12
915,640,2014-09-03 06:03:40
49,4580,2016-02-13 00:35:46
650,384,2010-05-03 05:25:58
308,2472,2015-10-12 22:53:18
517,2668,2015-11-28 20:14:12
114,7948,2016-01-30 18:46:48
361,2211,2011-11-13 09:31:08
931,6661,2013-08-15 04:21:47
267,4202,2012-02-09 15:31:51
74,7889,2015-09-05 12:50:49
258,3968,2016-09-25 13:19:46
759,6774,2015-01-27 13:14:09
800,3969,2016-03-25 23:08:37
72,4970,2011-11-08 22:42:09
299,5525,2013-07-14 04:06:42
66,5929,2011-11-28 23:58:48
108,417,2015-07-01 15:09:05
898,2215,2012-08-10 22:47:00
231,8899,2012-12-05 19:05:51
791,2262,2012-09-17 07:05:06
32,8493,2012-08-07 11:42:23
747,4496,2012-10-08 05:55:21
787,5829,2016-02-28 03:35:31
696,7309,2013-02-26 01:42:51
238,2582,2015-01-21 22:23:08
557,4922,2012-06-06 14:50:03
215,7861,2017-07-17 06:15:14
105,2874,2011-10-19 19:42:46
184,5238,2015-06-10 10:02:29
750,1867,2010-05-26 01:18:40
472,6221,2013-11-27 06:27:30
677,103,2013-05-18 00:12:47
17,5079,2014-03-15 08:50:59
199,3122,2012-06-23 07:30:37
817,405,2013-04-22 13:33:57
146,8484,2015-02-18 21:56:14
457,1776,2012-07-31 06:59:11
185,6606,2014-10-13 15:51:48
304,380,2016-09-06 20:30:47
755,2075,2010-07-05 10:11:15
510,8603,2014-08-26 13:22:43
49,1187,2010-07-27 04:01:35
328,4390,2013-07-28 03:57:21
694,5054,2014-10-24 16:54:06
159,6763,2015-10-25 00:03:52
497,1089,2015-01-09 00:12:25
823,3588,2017-07-13 12:15:01
869,5843,2012-04-23 17:41:26
985,547,2014-05-17 15:08:04
11,5815,2016-11-14 03:19:06
80,1619,2014-11-23 22:05:03
533,4376,2013-04-07 19:47:22
670,8264,2011-06-27 06:07:20
486,469,2010-04-05 17:02:24
704,2343,2012-10-14 18:46:19
996,7708,2012-04-19 17:45:41
869,6785,2012-10-29 18:09:13
148,833,2011-02-17 16:44:53
679,226,2011-06-30 14:12:04
370,5825,2014-01-22 18:33:24
74,5605,2014-11-06 06:08:05
949,3049,2011-05-18 13:25:54
483,2851,2014-09-30 06:22:18
478,8680,2013-02-11 14:31:24
216,2001,2015-12-15 21:49:28
291,6353,2010-06-06 07:39:36
266,342,2012-10-03 20:36:32
31,4726,2010-07-25 02:51:27
464,6705,2014-04-10 06:17:51
770,8890,2017-06-08 04:31:04
119,3151,2010-02-25 13:24:18
602,656,2015-03-31 20:36:54
627,7302,2013-06-13 08:30:00
936,3377,2011-07-15 11:59:12
525,4356,2011-05-23 08:01:57
89,1086,2014-03-03 20:20:32
742,6349,2012-08-08 03:17:04
793,5523,2017-11-28 15:07:12
621,2574,2015-05-31 16:33:25
636,6208,2016-10-17 00:38:25
71,5181,2013-11-06 11:09:24
135,1091,2010-08-24 02:55:03
726,8358,2015-06-02 03:14:42
64,1800,2015-07-21 13:15:51
320,8750,2016-01-04 15:37:29
590,3703,2010-03-22 16:52:34
557,3098,2015-07-31 19:33:08
61,3458,2011-11-05 09:01:09
554,5524,2011-04-06 00:44:33
792,3184,2015-07-19 11:50:14
138,4739,2014-02-20 14:42:19
406,8826,2012-09-22 16:03:06
340,225,2016-04-12 23:15:21
464,7680,2017-12-30 03:07:45
668,1149,2013-04-19 23:59:43
485,2186,2012-04-22 05:30:04
407,4212,2013-12-09 22:39:45
65,7384,2017-06-02 10:40:29
197,8991,2012-07-24 23:52:56
151,974,2014-12-07 15:34:28
503,4824,2016-12-11 10:18:27
372,4373,2013-03-25 10:26:29
311,7067,2014-07-18 08:27:00
912,8051,2017-06-05 15:14:39
655,6250,2013-09-19 03:45:10
800,6588,2011-10-07 12:24:30
91,7557,2011-04-24 05:43:49
603,1162,2014-06-14 17:14:40
42,7537,2016-04-28 15:53:06
515,3035,2012-07-19 03:14:55
194,823,2016-01-16 07:03:48
432,1084,2015-05-31 21:44:26
283,5754,2016-12-08 14:19:13
44,4344,2012-07-04 22:35:32
186,7226,2014-04-16 06:55:54
761,6669,2012-08-07 23:23:21
324,103,2017-01-12 20:41:43
844,2450,2012-10-21 09:02:15
856,418,2016-08-24 10:16:54
779,4496,2012-10-17 21:04:49
55,8817,2012-03-12 07:51:51
899,6830,2015-02-10 01:25:32
749,3493,2013-11-25 08:33:12
935,387,2017-11-05 20:18:56
158,3824,2014-07-28 01:41:10
998,7973,2014-01-15 14:48:41
595,5587,2015-05-14 19:20:09
990,5757,2015-11-23 11:48:21
974,347,2014-09-25 08:15:05
560,7967,2016-08-31 23:10:28
833,2620,2012-06-26 20:47:01
348,7637,2010-12-11 20:34:34
578,6347,2011-12-12 22:32:23
271,674,2012-02-25 07:53:04
700,8096,2010-10-23 00:47:58
57,6010,2012-04-08 08:33:31
398,8986,2010-04-18 03:18:16
137,1595,2011-05-11 02:23:24
408,193,2014-06-16 10:48:54
684,109,2017-01-18 11:37:55
221,8115,2011-05-26 07:54:41
863,4204,2011-09-23 04:13:10
256,5666,2017-11-18 13:08:59
703,1020,2011-07-13 07:52:06
627,8809,2011-04-14 01:41:30
760,3958,2013-07-28 11:58:33
481,5937,2017-11-09 09:40:18
603,8011,2017-04-27 21:11:09
803,4112,2017-05-30 03:34:44
177,2623,2015-08-19 02:02:25
743,5758,2017-12-26 06:12:20
861,2659,2013-03-02 06:35:20
10,1978,2016-01-08 03:03:34
833,6630,2014-07-20 05:56:56
806,8611,2015-01-30 11:55:30
953,4354,2015-04-25 10:28:35
238,4817,2015-07-11 17:11:56
283,7803,2013-07-26 00:41:30
611,6804,2012-05-12 01:39:17
324,5993,2013-02-06 05:52:23
355,5871,2010-11-23 04:36:45
757,5213,2014-07-06 06:50:50
521,8442,2016-02-19 19:51:48
511,3419,2016-02-04 00:21:51
980,2961,2015-09-28 17:08:30
49,7658,2014-06-28 13:09:56
820,1296,2012-02-25 17:39:45
178,3239,2010-02-26 02:44:35
573,1550,2014-07-29 17:10:44
399,1319,2016-01-02 06:24:50
728,8272,2013-04-12 04:07:25
336,1928,2016-09-01 10:25:59
938,945,2010-03-05 00:50:36
903,1148,2010-12-19 20:55:44
32,1463,2010-07-08 16:57:15
863,5002,2015-02-20 23:42:15
233,4096,2013-08-27 17:38:41
624,6673,2010-10-28 18:31:53
30,8075,2014-01-08 13:14:13
971,8194,2017-09-07 22:37:34
722,6728,2010-03-14 00:17:17
681,8402,2013-04-18 22:02:08
845,3869,2010-11-02 18:42:21
255,3168,2015-01-10 13:17:18
501,8401,2014-09-13 00:15:30
601,8437,2013-09-30 02:29:34
862,6849,2014-10-18 20:48:13
249,8737,2010-09-07 13:27:26
471,1341,2012-10-26 01:28:27
45,5325,2014-10-04 15:08:21
999,2212,2014-02-19 01:46:58
217,1428,2016-11-06 10:38:18
44,7314,2012-02-08 20:40:39
125,6776,2014-07-14 19:32:05
656,2896,2016-12-06 11:10:41
298,5676,2011-04-01 01:37:37
86,3259,2014-09-07 02:27:01
717,1730,2011-03-19 22:31:08
356,6542,2010-03-21 22:07:58
651,7,2012-03-17 08:36:52
405,6677,2016-11-09 23:19:52
1,2588,2016-08-05 08:17:22
706,4025,2017-04-06 11:18:51
563,3273,2014-06-16 08:27:54
356,2145,2016-09-08 14:38:49
151,8556,2010-06-27 23:51:01
339,6405,2013-09-24 20:06:25
693,2845,2017-12-25 06:10:43
22,8204,2011-05-09 13:50:37
74,7922,2017-11-23 10:24:59
94,1852,2011-04-09 21:19:37
857,8691,2015-01-04 01:54:32
564,8404,2017-08-21 16:30:27
512,2052,2017-10-20 19:20:58
73,6593,2012-10-06 16:40:41
870,4335,2011-02-06 17:58:12
260,2379,2010-02-25 18:34:46
581,1656,2014-09-12 21:16:16
74,7523,2011-02-16 20:57:03
538,3925,2017-03-15 14:41:07
694,3579,2017-01-03 04:51:09
853,4551,2010-10-29 07:26:57
713,250,2011-02-27 20:27:48
954,5687,2012-12-20 17:37:37
363,8782,2014-05-29 05:29:24
73,8391,2012-01-22 04:34:33
574,4480,2015-08-16 02:41:02
754,3528,2017-11-10 15:29:51
950,1802,2016-06-24 17:46:18
416,8772,2012-09-09 17:54:51
273,69,2017-01-11 07:19:26
986,5659,2010-11-19 06:21:23
809,5626,2010-02-19 07:14:50
70,5876,2014-12-03 16:31:33
131,6641,2010-08-29 05:48:49
42,6908,2010-05-09 16:35:01
446,6646,2011-03-21 23:38:29
573,5283,2017-10-28 19:59:04
263,1996,2010-05-05 11:06:03
925,896,2012-07-16 21:31:26
480,7988,2010-03-27 11:51:27
854,3700,2011-08-27 06:59:08
833,5353,2017-04-21 16:50:07
252,6285,2011-10-11 12:49:06
819,1413,2013-03-23 08:49:36
394,201,2011-04-04 16:38:10
872,7329,2014-07-16 15:26:13
833,1194,2017-12-23 09:22:44
58,7696,2011-07-14 14:21:57
3,5092,2010-11-05 11:35:09
527,1418,2011-10-29 13:35:00
470,5241,2014-05-31 20:59:01
454,2172,2016-07-05 03:19:52
514,2352,2012-08-22 02:34:24
904,5248,2016-06-27 06:08:37
885,5257,2012-02-14 02:02:19
630,2995,2012-12-26 13:37:02
646,6900,2012-02-14 10:43:20
616,2234,2011-03-01 16:03:42
780,8795,2013-01-26 18:53:41
663,5491,2010-10-04 11:23:44
947,277,2011-03-30 11:13:59
112,1353,2010-03-21 09:43:05
632,7934,2012-12-18 12:37:50
134,1535,2011-04-07 19:16:19
296,8999,2010-09-08 11:59:09
31,661,2010-09-24 01:36:17
931,3319,2010-10-28 18:07:09
143,8231,2014-06-06 00:37:11
294,346,2015-04-16 16:38:34
671,6757,2016-02-06 17:47:08
739,1490,2013-05-13 01:25:20
211,8058,2011-07-27 23:35:00
446,737,2012-06-08 10:28:35
292,6756,2016-02-15 14:58:59
846,6352,2017-10-09 18:58:49
81,7477,2012-09-04 05:07:15
113,725,2012-06-14 12:03:30
658,6666,2010-11-26 23:22:43
13,8147,2014-06-01 09:57:23
284,4918,2016-02-05 05:28:58
559,4050,2011-01-10 13:55:07
390,7618,2013-08-04 21:24:07
185,7620,2016-10-14 01:11:38
180,2818,2015-12-17 19:18:34
672,4139,2011-02-22 22:17:50
29,6795,2013-11-15 06:05:42
864,7860,2015-12-06 05:21:09
626,2352,2016-10-09 16:37:31
249,2573,2013-12-17 22:48:39
843,3518,2015-08-30 04:39:42
253,7433,2016-08-13 16:07:43
104,5699,2015-09-09 00:43:58
245,4844,2012-11-03 10:13:47
78,3638,2013-08-14 08:57:37
346,5521,2013-01-19 00:18:34
933,5212,2016-05-31 16:36:13
348,6876,2010-02-03 13:56:18
29,2378,2015-02-25 13:19:38
252,1624,2013-10-02 03:22:34
482,4850,2013-02-09 03:14:49
480,1455,2011-07-25 05:17:38
555,7003,2013-12-20 18:07:00
59,1539,2016-12-02 13:13:14
509,6971,2011-10-09 06:56:45
587,7464,2016-11-13 00:29:18
859,6750,2012-05-22 00:37:53
845,2913,2011-11-18 18:34:54
538,8383,2014-02-08 09:49:52
727,8730,2013-08-18 04:42:21
721,6522,2013-08-28 01:34:42
934,7684,2011-04-24 07:10:32
988,1729,2013-10-31 13:29:36
126,8208,2013-05-17 09:15:15
754,8953,2010-04-02 19:50:08
637,800,2016-02-28 11:32:30
437,7384,2011-11-09 00:19:27
937,2271,2017-10-26 15:23:08
314,3818,2012-07-24 16:19:41
432,4065,2013-03-21 07:54:12
703,7549,2011-04-16 01:31:00
692,7574,2013-01-26 14:55:19
952,7253,2010-02-11 07:20:36
941,3159,2017-04-02 13:05:12
61,4119,2012-12-29 16:24:14
952,5863,2010-02-25 14:45:09
567,444,2014-10-23 13:37:43
37,2756,2010-08-07 10:32:09
639,2190,2013-11-24 23:24:50
799,8320,2016-11-26 01:37:54
666,8632,2013-03-11 06:00:19
136,6314,2014-06-24 20:07:07
156,6946,2015-11-24 21:32:13
759,6032,2010-08-16 15:19:58
334,4114,2016-11-18 05:03:05
553,7372,2013-08-31 01:05:14
670,7764,2010-01-13 06:44:19
268,1973,2014-12-27 18:20:34
174,6086,2011-02-17 00:59:28
551,529,2012-02-13 16:45:00
301,41,2017-07-19 09:52:05
477,5864,2013-08-12 14:29:00
153,8527,2017-03-06 21:51:10
645,5468,2014-11-12 02:20:07
150,3260,2012-11-30 17:12:42
174,3421,2012-06-22 04:01:14
329,3798,2012-07-27 09:43:41
736,7164,2012-06-14 05:33:27
410,5954,2015-01-09 20:43:26
69,8981,2010-12-21 20:42:50
115,5469,2017-09-29 12:37:29
926,7663,2016-08-30 12:52:13
934,8189,2013-05-28 10:25:40
681,1949,2017-10-08 18:06:16
15,6378,2014-12-18 02:14:17
399,6403,2014-06-12 18:14:13
787,5709,2012-08-01 21:14:55
779,4972,2013-01-22 20:24:31
53,6184,2016-10-27 10:02:14
268,1582,2010-11-21 04:40:11
938,7950,2011-04-12 05:05:35
883,5911,2017-05-23 21:18:32
69,3070,2013-08-15 09:20:59
635,4031,2017-05-03 16:35:25
299,8699,2010-09-25 08:26:07
79,1804,2012-04-10 23:57:33
706,8232,2012-11-16 14:28:07
695,2156,2017-05-07 08:53:02
730,5347,2016-09-20 21:26:05
419,7685,2011-04-21 05:57:14
840,8627,2011-12-01 22:24:41
692,8091,2011-04-16 19:45:11
320,4174,2013-09-17 02:42:25
885,8895,2014-03-03 19:45:15
875,6937,2015-05-19 16:45:59
49,5136,2012-04-15 15:05:07
653,513,2011-06-13 14:07:27
427,3607,2013-07-01 23:42:54
113,3978,2013-09-12 17:08:57
530,7386,2013-10-04 20:37:08
805,3946,2010-09-10 10:23:42
993,3109,2015-07-08 19:31:54
9,1237,2017-07-13 23:46:54
304,2761,2016-06-06 15:27:58
920,7637,2014-03-20 04:16:11
834,1132,2016-06-24 12:17:51
513,193,2016-09-18 12:46:34
