userid1,userid2,timestamp
848,996,2017-01-15 07:19:22
982,115,2016-01-05 11:22:57
620,316,2010-01-20 21:21:33
355,499,2014-10-12 10:08:05
125,136,2017-02-22 07:22:49
727,426,2016-06-19 15:03:20
706,237,2016-07-30 13:05:49
847,419,2016-10-06 18:36:34
457,903,2014-10-10 12:43:35
358,815,2012-03-25 14:04:58
821,652,2013-09-25 01:53:06
731,533,2013-06-08 09:06:02
721,636,2012-03-01 10:30:05
356,977,2010-07-07 04:24:59
618,157,2010-07-20 03:19:35
137,671,2014-06-06 11:54:46
946,336,2016-10-19 21:33:26
549,648,2017-08-03 17:50:17
189,360,2016-07-03 02:01:20
214,792,2012-03-14 19:47:15
900,15,2016-09-05 02:35:26
180,546,2016-09-16 06:38:35
926,161,2016-06-15 16:07:11
480,975,2016-04-23 16:35:25
69,614,2013-08-10 02:54:56
508,833,2016-01-11 19:00:36
898,527,2017-11-12 10:45:50
239,984,2016-11-29 19:42:54
249,205,2013-05-16 05:31:50
284,177,2017-02-16 22:35:06
996,294,2011-10-08 09:54:43
924,846,2015-11-11 03:04:37
868,856,2017-01-14 03:20:59
848,52,2010-07-18 12:29:12
979,954,2016-05-15 05:19:08
569,395,2012-10-25 14:47:23
527,485,2014-05-05 05:18:38
308,561,2016-02-16 18:35:56
542,557,2015-04-04 11:24:40
866,74,2017-04-21 19:09:48
649,612,2012-06-28 22:12:13
183,619,2017-04-23 01:12:26
280,481,2010-08-22 22:12:15
535,993,2016-07-16 07:17:10
80,389,2011-08-29 10:29:17
0,379,2012-06-13 03:29:53
599,416,2012-05-12 00:58:05
919,604,2016-12-14 21:24:33
501,905,2014-09-12 14:51:26
513,868,2017-03-30 23:10:32
472,931,2014-02-02 05:23:54
699,414,2015-03-27 13:37:06
312,433,2016-07-25 15:02:42
696,0,2010-09-26 23:15:30
1,931,2017-05-20 21:10:26
521,287,2010-05-15 14:55:24
764,350,2010-08-17 16:54:12
793,695,2014-02-09 00:55:10
981,132,2016-09-10 06:52:17
534,375,2015-09-08 14:14:08
730,304,2014-04-08 02:24:09
224,317,2014-05-22 06:39:12
900,718,2011-04-10 07:15:58
878,176,2010-12-25 21:04:51
24,616,2017-01-14 17:38:47
350,756,2012-08-29 13:45:30
672,987,2011-10-16 20:40:47
19,10,2011-09-29 03:31:17
983,277,2010-01-23 05:22:51
191,190,2017-02-01 08:26:01
134,565,2011-09-08 23:48:17
600,731,2012-05-16 18:18:51
678,870,2016-12-13 09:49:23
177,780,2010-08-16 09:10:36
835,883,2016-08-30 01:24:06
386,715,2011-10-30 15:01:33
705,253,2017-02-16 19:44:52
267,672,2015-08-16 06:03:11
81,284,2011-10-31 14:36:37
198,93,2012-06-09 22:04:33
572,581,2014-08-06 15:49:26
67,7,2015-12-04 07:18:01
103,920,2010-10-10 09:39:11
684,352,2016-07-25 03:10:06
313,85,2017-12-24 01:05:33
745,783,2016-07-18 11:43:40
581,103,2017-04-15 05:10:37
888,610,2012-11-01 16:14:03
288,899,2012-01-21 02:57:36
341,204,2013-02-01 05:35:50
976,283,2016-01-22 19:54:42
519,185,2017-07-05 19:47:35
285,530,2015-02-21 05:05:02
483,455,2012-03-09 09:59:06
755,967,2016-03-15 15:36:04
30,544,2010-01-09 06:26:14
466,374,2015-11-06 20:03:33
726,788,2017-09-12 03:13:30
672,23,2016-11-26 19:18:57
89,805,2015-01-04 06:05:11
342,739,2016-03-02 03:10:26
476,916,2011-04-16 19:31:21
276,763,2013-08-21 14:50:48
454,813,2013-07-07 08:18:27
249,915,2013-11-29 04:06:59
466,420,2016-10-08 02:30:20
711,606,2010-08-02 22:03:25
145,434,2013-07-23 10:16:01
224,286,2017-12-02 19:18:52
867,505,2013-03-16 21:38:33
887,416,2017-09-02 10:57:27
954,761,2011-08-10 05:24:32
182,285,2016-01-28 00:46:18
411,614,2011-11-28 17:09:10
718,559,2014-01-09 18:40:49
271,391,2013-05-30 04:51:00
295,195,2014-08-05 06:16:19
304,524,2010-04-02 19:58:01
874,286,2015-01-25 14:41:22
474,670,2014-03-24 13:16:23
743,580,2010-03-21 07:59:42
728,949,2010-08-27 12:47:22
448,778,2012-03-22 16:25:57
48,883,2015-08-25 01:13:40
517,185,2013-05-25 16:38:24
386,458,2010-10-10 13:26:06
349,359,2012-06-12 11:51:01
17,746,2014-08-20 22:05:45
869,483,2016-01-07 04:24:08
178,629,2017-10-11 07:05:57
837,291,2011-04-05 07:27:47
941,850,2011-03-08 06:49:12
402,873,2016-12-14 18:19:29
719,694,2010-02-21 05:27:32
502,199,2016-11-01 08:08:35
684,700,2015-06-21 22:02:33
339,14,2010-04-18 03:34:33
702,961,2014-05-22 12:24:08
836,928,2014-10-14 14:49:41
565,419,2015-11-26 09:23:34
735,153,2013-03-27 07:23:08
351,763,2011-06-28 20:39:36
716,781,2010-06-05 10:00:19
901,754,2010-09-17 05:12:50
156,807,2013-08-29 09:06:56
48,363,2013-04-06 20:56:58
392,342,2010-10-22 05:12:39
448,457,2014-05-12 06:41:17
300,51,2012-01-25 05:28:59
913,508,2011-10-24 22:16:47
125,366,2014-05-01 01:53:04
682,236,2012-04-03 06:30:45
766,982,2014-01-31 18:50:55
322,539,2017-11-11 07:10:17
314,919,2017-05-04 16:29:27
831,0,2013-02-21 22:59:22
332,277,2015-04-22 13:21:12
238,613,2015-01-30 09:11:56
123,89,2010-12-28 19:44:54
927,414,2016-02-03 16:35:07
727,698,2011-12-16 03:21:37
599,460,2017-10-20 20:58:38
568,262,2016-11-03 01:42:13
831,733,2013-09-17 04:55:43
25,775,2010-09-23 08:22:15
705,36,2014-12-25 01:45:58
296,298,2015-02-04 21:58:30
883,647,2011-02-18 01:44:14
965,916,2017-02-08 17:49:31
730,512,2010-12-28 09:19:47
973,749,2014-10-17 00:48:32
901,42,2012-07-23 07:40:59
387,796,2012-06-11 16:01:43
644,317,2013-04-24 03:23:21
746,32,2013-04-05 05:55:24
182,131,2017-10-21 12:19:27
431,692,2010-08-03 11:55:50
154,392,2012-07-21 04:58:27
52,435,2016-03-21 17:09:27
137,134,2012-05-18 05:32:24
531,75,2013-08-09 00:03:14
50,662,2012-09-29 04:52:26
945,558,2017-08-26 05:50:01
508,896,2012-01-24 23:08:08
811,616,2013-08-04 17:45:58
362,838,2011-12-01 05:23:43
507,817,2015-03-31 09:11:46
947,757,2010-01-06 04:44:32
860,87,2013-01-21 10:56:08
224,858,2017-09-18 08:47:50
90,452,2017-07-27 02:20:51
19,355,2014-05-01 12:39:41
343,828,2014-04-07 10:42:45
505,701,2014-09-13 18:23:50
236,426,2017-12-24 05:00:38
495,892,2016-10-06 19:17:20
749,703,2016-04-03 20:41:53
254,459,2011-09-08 04:16:59
856,591,2015-11-29 04:03:37
765,319,2010-06-16 13:41:34
677,73,2014-03-10 21:27:06
246,577,2014-12-25 18:41:42
759,800,2014-02-17 06:24:18
354,742,2015-07-09 03:33:39
257,42,2013-01-14 06:41:30
469,184,2013-01-20 12:25:11
740,75,2015-06-25 14:50:37
242,383,2013-01-24 22:30:05
461,198,2016-08-12 08:13:00
793,254,2015-08-24 17:02:43
241,35,2013-11-04 23:11:24
937,580,2015-06-29 13:24:32
55,132,2013-03-07 06:18:22
140,368,2013-09-21 14:19:15
635,548,2011-02-21 04:47:10
218,285,2017-11-09 00:12:46
654,143,2014-11-20 22:21:32
935,857,2015-04-29 02:04:06
698,43,2010-02-12 13:29:25
4,891,2015-02-03 19:53:22
588,814,2014-01-06 23:57:03
617,205,2015-12-30 23:54:00
61,373,2013-12-21 10:31:56
238,327,2011-01-03 19:41:07
893,610,2017-11-26 07:30:01
352,401,2015-07-03 16:11:37
636,605,2010-05-01 16:59:00
248,831,2016-08-01 08:58:06
46,98,2014-11-27 01:22:28
287,119,2016-08-15 11:51:06
564,346,2010-07-17 08:30:51
26,399,2010-12-26 09:57:29
209,487,2010-03-22 08:33:45
739,906,2013-02-23 12:14:53
893,545,2015-01-21 19:09:47
874,414,2013-05-16 13:04:07
846,870,2012-08-03 12:09:51
279,479,2011-02-01 04:46:54
403,117,2013-03-22 12:49:15
502,425,2016-02-14 08:37:17
322,650,2013-04-29 19:22:40
710,840,2017-07-16 18:49:59
704,145,2010-05-23 05:31:42
278,392,2014-04-19 05:12:33
81,202,2010-08-01 08:15:05
932,367,2013-09-29 18:24:42
701,486,2013-04-12 01:44:46
620,389,2010-04-03 02:33:01
501,228,2013-01-09 02:57:59
851,907,2016-10-25 22:39:05
758,176,2017-12-19 16:27:03
994,102,2011-04-24 19:16:11
932,440,2015-02-09 04:59:10
280,590,2011-05-19 16:29:54
608,986,2014-08-27 11:39:51
985,550,2014-12-09 07:14:38
462,201,2015-03-25 15:01:22
9,218,2017-05-28 15:17:10
293,26,2013-10-18 00:42:47
776,213,2014-03-15 20:27:27
526,48,2015-10-24 19:41:38
401,246,2012-07-14 23:15:50
720,702,2017-01-23 20:52:56
92,446,2015-08-24 22:42:08
870,134,2011-07-23 21:21:35
662,719,2010-10-26 05:07:48
859,175,2015-04-15 07:11:42
3,75,2011-09-12 13:56:59
131,128,2011-05-28 00:14:12
994,887,2012-08-16 11:09:33
685,901,2016-12-17 17:37:19
777,260,2016-12-06 14:14:10
671,358,2015-02-28 10:30:29
612,657,2015-09-14 22:10:19
706,500,2013-10-30 23:04:04
444,574,2015-04-19 01:04:09
354,394,2013-07-05 03:19:13
57,536,2017-09-22 00:55:32
46,462,2015-09-26 17:20:16
788,239,2013-09-15 13:53:18
133,600,2016-04-29 06:19:19
951,497,2017-04-09 14:25:49
764,697,2012-04-10 17:36:06
18,625,2015-02-24 10:27:14
767,25,2013-06-20 04:30:24
484,755,2014-08-14 18:56:28
745,311,2010-11-05 21:13:35
303,162,2013-06-04 17:32:33
262,121,2014-10-29 22:02:56
645,423,2017-05-11 21:40:29
656,265,2010-12-17 05:36:57
777,602,2010-08-13 10:00:05
919,717,2015-05-16 19:57:39
728,179,2011-04-27 02:30:01
606,105,2011-06-03 05:26:18
806,785,2013-04-11 20:59:29
349,440,2012-04-13 05:48:39
250,179,2017-07-05 17:50:29
723,905,2014-07-06 15:07:51
371,65,2014-09-25 13:14:38
847,753,2015-01-15 00:35:38
758,536,2013-06-04 23:15:45
67,949,2015-07-29 02:12:23
525,102,2010-03-21 08:45:29
277,152,2014-05-28 09:43:17
891,713,2015-03-02 15:01:05
315,27,2011-11-01 16:05:51
837,969,2015-03-06 09:17:58
982,834,2012-03-04 01:53:33
692,865,2010-05-11 16:04:17
606,418,2011-04-06 12:08:48
662,801,2011-06-25 21:28:16
727,1,2015-08-16 18:19:18
975,869,2013-07-27 08:11:44
157,829,2014-11-09 01:24:53
296,100,2010-01-02 17:39:23
745,896,2016-01-15 10:07:17
410,932,2016-06-07 22:48:05
776,878,2012-06-02 18:39:52
385,632,2012-09-01 14:28:48
460,204,2016-06-30 08:48:29
537,855,2011-10-08 18:21:44
346,817,2013-05-14 07:29:43
389,442,2012-03-26 05:43:24
490,458,2014-08-19 00:34:39
777,884,2015-04-18 18:27:25
249,693,2015-04-08 10:31:51
754,270,2011-11-13 06:42:46
589,299,2012-12-22 22:04:12
72,391,2010-04-27 14:19:34
934,964,2010-10-03 20:12:52
207,162,2011-03-24 21:47:15
215,283,2013-10-02 21:28:03
581,238,2017-06-19 03:26:50
79,188,2010-02-10 10:45:01
356,105,2010-01-12 20:47:58
905,328,2017-02-19 09:30:24
697,859,2012-12-21 14:54:35
830,431,2016-07-10 01:26:37
680,266,2011-08-22 14:17:11
590,349,2017-07-08 02:44:23
75,47,2014-08-09 16:28:16
39,369,2011-01-09 01:13:26
903,976,2017-08-28 18:50:39
477,257,2012-01-20 11:58:42
742,910,2017-12-24 00:25:47
184,882,2012-05-29 02:02:19
251,50,2014-03-03 04:57:02
555,81,2013-05-10 22:47:05
216,294,2016-02-20 14:59:38
262,122,2010-03-24 02:21:41
446,718,2017-05-31 23:30:50
981,325,2014-04-18 09:36:56
562,105,2012-05-07 17:35:26
338,945,2010-04-05 09:18:29
977,639,2015-10-07 09:48:24
281,729,2010-06-19 03:38:00
550,387,2017-10-03 05:36:54
304,465,2010-05-08 04:22:35
545,318,2015-05-15 08:08:51
66,279,2017-08-14 07:52:13
762,526,2017-07-26 12:54:08
837,503,2014-01-16 16:59:51
92,202,2012-01-14 02:43:48
155,282,2013-03-20 22:43:03
330,816,2013-04-13 07:30:44
216,111,2016-11-18 04:45:34
26,310,2012-04-02 16:22:26
757,420,2017-11-02 22:14:18
992,502,2016-06-25 18:34:14
749,470,2016-05-05 03:46:45
217,136,2014-07-07 01:53:07
951,917,2010-01-16 06:11:09
60,691,2013-07-19 16:32:15
173,571,2013-10-23 21:17:07
859,59,2012-05-04 08:42:08
710,578,2015-09-26 18:31:27
55,657,2013-06-17 14:24:50
496,71,2013-12-01 12:27:58
375,315,2012-06-21 17:11:33
770,945,2012-05-10 12:26:14
141,118,2014-07-17 06:02:20
901,849,2017-02-02 12:22:44
787,145,2014-02-06 02:09:43
100,644,2013-05-13 22:05:22
70,883,2010-07-15 16:40:07
945,291,2014-03-24 10:06:40
818,187,2017-03-25 08:09:48
939,441,2016-09-08 22:52:11
43,979,2016-11-07 07:40:12
894,892,2016-04-05 21:18:58
235,63,2013-01-06 00:39:31
780,744,2011-03-27 11:50:19
653,657,2010-12-31 10:03:44
310,419,2016-05-28 21:16:36
162,377,2011-06-24 21:38:45
486,237,2013-08-21 00:04:55
80,974,2013-06-07 09:46:43
959,248,2010-03-22 19:18:29
38,494,2010-01-05 08:30:48
631,665,2010-11-18 09:13:48
816,623,2015-01-07 12:09:54
5,663,2011-05-03 12:30:38
632,123,2016-07-18 14:54:25
700,477,2017-05-28 21:41:56
159,36,2012-12-17 09:52:44
71,454,2010-08-03 11:08:03
715,800,2016-10-22 01:09:41
513,780,2015-08-01 19:41:34
730,787,2012-11-16 07:08:57
887,967,2011-02-15 20:24:06
784,483,2013-10-13 15:12:44
118,271,2014-12-04 19:09:31
139,244,2013-02-15 09:05:05
501,439,2011-10-08 06:50:50
395,904,2017-04-27 23:50:45
75,543,2016-06-26 09:41:46
961,200,2011-10-27 01:31:56
595,888,2014-05-31 18:56:38
676,429,2014-05-19 15:00:28
648,176,2012-07-26 02:45:41
805,129,2015-12-25 00:31:00
475,995,2015-10-08 00:29:06
547,989,2014-04-28 17:32:54
672,656,2017-08-17 02:41:06
515,915,2016-01-04 11:00:16
378,149,2013-05-08 12:03:16
470,752,2013-08-08 15:00:14
33,730,2013-07-14 03:49:05
449,490,2012-03-20 13:58:41
770,932,2012-07-23 22:48:30
841,685,2017-01-30 07:43:04
230,561,2014-02-07 20:36:50
801,714,2013-11-23 21:58:10
298,283,2015-04-21 19:53:57
541,627,2015-10-15 10:49:38
330,730,2010-02-03 01:35:37
611,491,2011-02-09 12:45:12
589,51,2013-10-06 08:13:00
71,986,2014-04-13 23:35:51
818,412,2016-06-16 19:31:04
440,401,2010-11-18 01:40:37
896,953,2015-06-07 04:13:01
611,342,2014-04-02 21:18:52
712,162,2012-05-03 00:00:24
761,739,2010-10-01 14:35:41
153,215,2012-06-26 06:49:08
324,152,2010-08-12 07:30:59
484,82,2014-11-11 17:58:24
226,464,2013-10-29 05:39:19
242,311,2010-04-12 19:31:25
189,517,2013-08-29 01:07:14
868,584,2010-05-13 09:44:02
702,183,2014-01-27 11:45:54
191,468,2012-10-06 08:42:12
426,142,2016-05-07 11:27:57
338,907,2017-08-26 12:19:10
536,128,2013-10-07 13:18:13
153,499,2012-05-26 17:24:54
545,615,2014-09-17 23:34:24
653,665,2014-08-23 03:13:53
153,705,2010-06-04 20:39:48
266,693,2014-01-20 09:18:05
749,77,2010-10-16 18:29:39
697,625,2016-02-06 14:03:23
454,225,2017-04-12 05:40:39
304,734,2015-10-11 15:19:29
402,173,2016-10-25 07:35:41
841,97,2017-04-20 17:37:27
598,999,2015-09-10 08:53:27
679,228,2012-09-12 06:47:15
540,466,2015-04-05 06:55:15
773,45,2012-05-08 06:48:07
674,769,2011-08-20 09:14:04
33,548,2011-06-30 08:26:28
62,389,2012-05-14 11:21:37
127,244,2012-11-16 12:29:28
363,193,2014-12-10 22:25:39
580,303,2010-05-29 02:28:11
367,460,2010-11-06 14:32:37
346,521,2011-09-09 03:32:05
409,910,2014-05-25 11:47:46
450,561,2015-10-20 23:49:52
297,832,2013-03-23 09:48:58
467,413,2016-06-04 01:42:19
579,47,2016-09-24 21:50:43
789,523,2012-09-07 17:29:00
443,626,2013-02-27 05:24:26
487,797,2013-04-02 16:47:15
624,516,2017-09-01 05:52:45
392,307,2013-04-21 04:49:31
538,884,2010-09-04 07:46:30
470,46,2016-08-14 14:48:15
989,542,2012-05-21 23:57:23
444,542,2016-10-03 17:21:40
542,571,2015-03-06 07:14:16
628,737,2013-02-28 06:19:32
19,655,2012-09-21 21:39:25
287,547,2011-04-14 03:41:14
605,370,2016-11-16 21:27:56
220,262,2010-07-14 10:13:48
72,438,2011-01-05 22:14:16
84,969,2015-08-05 09:51:00
303,996,2017-05-07 14:00:24
818,339,2010-05-11 21:07:58
644,126,2016-11-03 11:33:03
709,162,2017-02-10 21:01:06
772,635,2011-10-07 08:06:01
87,975,2013-05-10 06:02:00
604,116,2017-02-03 15:57:26
398,646,2013-08-13 16:56:37
493,948,2016-08-01 19:15:10
266,596,2012-05-16 20:58:34
564,938,2014-07-29 20:29:26
943,649,2012-01-06 06:41:56
135,463,2010-11-25 06:42:53
148,837,2011-04-26 17:35:34
700,171,2010-04-15 10:47:56
585,24,2013-02-11 02:15:34
759,146,2015-05-30 13:54:33
637,653,2016-08-25 18:06:22
442,499,2012-02-16 17:01:36
175,347,2017-07-31 19:57:52
997,244,2013-05-21 04:39:05
445,300,2016-02-01 01:50:10
201,464,2015-12-30 12:20:26
276,269,2010-05-08 13:17:56
818,593,2013-03-16 15:56:56
249,1,2014-02-15 04:55:48
948,763,2014-10-08 04:39:46
636,213,2016-07-24 21:17:40
900,68,2016-05-25 07:45:15
831,74,2010-11-03 01:28:22
683,854,2015-06-07 14:39:15
128,374,2011-02-16 08:01:39
146,254,2015-12-30 02:50:09
964,326,2013-08-27 18:39:00
544,397,2012-07-09 00:59:03
897,606,2015-07-31 07:14:41
830,69,2015-01-30 05:40:31
916,295,2014-11-07 12:24:49
169,361,2011-02-18 22:35:17
446,507,2010-03-06 20:39:15
949,174,2014-01-28 23:01:55
696,8,2010-01-25 05:41:50
922,539,2014-01-15 22:14:29
305,28,2016-10-04 09:46:50
127,628,2010-02-24 15:00:11
729,353,2012-05-24 09:21:29
651,26,2014-02-23 14:49:51
639,635,2011-10-17 09:07:55
581,42,2015-12-23 18:03:43
492,440,2017-09-25 17:00:25
211,728,2010-05-24 21:35:01
52,628,2010-12-21 13:30:05
295,809,2014-05-11 13:03:16
647,493,2013-09-24 05:37:18
267,562,2010-01-10 18:54:06
277,763,2017-08-27 20:53:18
460,823,2011-08-15 17:06:37
173,59,2013-07-07 02:05:20
113,440,2010-02-22 12:59:37
427,667,2014-12-01 09:38:09
730,638,2012-02-07 23:52:15
470,973,2013-01-20 19:29:38
73,796,2016-01-09 14:35:17
969,51,2011-01-16 17:51:24
59,325,2015-03-06 18:11:15
192,390,2017-09-13 05:20:20
366,955,2014-08-12 14:05:16
909,560,2016-02-25 23:54:23
499,590,2014-04-14 20:55:24
217,0,2011-03-16 08:52:13
589,886,2012-12-10 16:03:32
405,816,2015-03-22 07:39:33
535,914,2014-01-11 02:02:29
396,75,2011-05-14 00:43:49
70,356,2015-06-03 17:43:00
934,733,2015-06-14 08:52:01
382,942,2017-07-10 09:08:32
553,792,2012-11-04 19:53:21
565,211,2017-01-10 17:59:14
85,435,2010-07-10 11:33:03
498,249,2010-03-10 17:43:22
949,626,2016-12-13 19:38:38
807,694,2017-04-25 03:48:05
654,50,2016-09-06 19:56:11
834,516,2017-05-12 19:10:52
832,751,2013-10-03 22:11:42
767,989,2013-06-04 03:58:12
764,553,2011-11-03 12:59:37
557,792,2014-11-18 01:56:46
621,37,2011-12-22 19:53:53
923,698,2017-11-18 09:16:27
116,908,2017-05-16 09:13:28
803,146,2015-10-21 07:26:58
549,119,2015-02-17 02:44:09
837,35,2013-03-16 04:13:28
104,362,2016-05-12 12:35:10
339,928,2012-08-07 04:40:58
818,307,2014-01-15 20:33:38
715,427,2015-02-11 20:54:25
477,750,2013-11-05 17:05:09
343,775,2013-06-13 06:01:46
628,124,2011-01-07 03:56:55
404,42,2012-11-18 00:57:56
456,140,2012-12-14 20:50:16
517,654,2012-06-02 08:40:11
419,198,2016-11-14 13:35:31
794,375,2013-11-13 09:59:01
969,910,2011-08-18 17:30:16
870,35,2013-12-31 23:33:29
441,657,2015-04-06 23:35:42
158,572,2012-10-04 21:32:13
80,737,2013-04-11 20:30:47
310,983,2014-08-15 00:55:48
838,732,2011-08-17 22:08:27
872,290,2016-08-17 09:40:07
197,382,2010-04-18 19:34:37
841,898,2010-06-08 03:02:10
784,930,2015-04-21 07:59:04
875,588,2016-02-22 10:12:38
528,648,2010-08-08 09:01:20
413,10,2010-12-16 12:08:10
252,822,2010-04-20 18:33:11
8,792,2011-02-13 19:03:01
607,650,2010-10-19 22:40:52
866,707,2014-11-24 01:31:35
438,919,2017-07-02 03:16:03
987,997,2016-05-07 16:29:54
816,610,2015-12-31 18:11:28
740,908,2017-04-01 07:34:29
850,680,2014-02-07 03:40:16
251,924,2010-06-01 11:51:35
779,182,2014-06-05 19:00:39
215,358,2017-02-10 15:14:18
966,783,2015-05-01 04:41:58
270,201,2015-09-09 11:27:06
102,361,2014-05-07 11:23:12
456,732,2016-02-11 06:27:46
872,26,2010-09-02 20:54:43
817,377,2012-03-04 01:57:04
725,441,2017-06-21 02:10:43
642,511,2017-04-02 09:03:41
241,411,2010-05-15 14:46:28
541,488,2010-07-29 22:20:35
799,718,2017-10-15 19:51:00
753,361,2010-01-29 16:44:34
980,776,2017-03-20 00:17:14
971,781,2013-10-16 19:17:13
227,898,2017-09-26 23:45:09
406,328,2017-07-07 14:28:57
558,225,2011-04-01 11:32:23
702,859,2015-01-23 23:08:14
990,664,2013-01-23 17:42:09
483,178,2017-05-16 13:21:49
657,421,2017-05-03 10:30:36
392,470,2011-01-31 19:39:21
494,926,2015-11-17 18:46:22
621,12,2014-11-05 00:57:06
977,713,2017-06-16 23:32:47
568,315,2011-07-22 08:43:46
308,845,2016-03-28 20:19:01
508,455,2017-04-07 07:30:21
232,271,2015-12-30 23:13:17
299,171,2012-12-03 01:50:12
387,736,2014-11-07 05:23:35
840,82,2015-04-02 11:04:23
419,461,2012-04-29 05:10:07
577,795,2017-11-15 07:48:09
558,286,2014-09-04 06:57:04
375,375,2015-09-23 07:29:58
515,323,2012-07-06 02:31:27
208,962,2016-01-04 06:14:05
493,655,2011-09-19 16:55:57
872,339,2014-08-21 05:59:51
576,507,2017-06-30 06:44:01
166,199,2014-09-26 01:52:48
383,713,2015-11-20 20:14:16
258,214,2010-06-20 12:00:41
622,809,2013-10-07 03:49:11
391,134,2017-09-05 19:06:14
183,252,2016-07-12 17:37:15
362,236,2015-03-31 22:56:34
892,922,2015-01-17 03:25:58
6,82,2015-11-07 21:34:14
888,180,2010-01-14 11:53:30
459,748,2014-05-31 10:29:15
454,293,2016-02-11 04:06:43
217,498,2015-10-25 12:05:44
358,133,2011-05-12 17:24:50
187,62,2016-07-28 06:35:49
917,580,2014-08-26 16:31:05
67,507,2012-01-01 07:45:18
529,94,2017-12-29 11:10:59
983,909,2014-05-16 07:29:14
763,651,2014-03-24 06:02:42
148,430,2017-01-27 00:24:19
86,639,2012-03-01 14:36:01
361,819,2017-06-27 16:12:18
963,545,2010-05-27 05:51:51
734,268,2016-01-04 11:36:08
412,211,2014-09-01 15:58:30
343,560,2012-08-04 17:19:55
343,48,2011-11-28 11:15:16
186,718,2016-10-16 12:21:27
475,382,2010-02-13 03:26:44
580,968,2013-02-26 19:38:01
385,288,2017-02-11 08:53:46
301,0,2012-10-26 04:16:12
832,576,2014-07-09 08:14:46
239,427,2013-09-13 04:12:40
68,768,2015-01-26 08:14:51
289,548,2017-01-03 23:03:20
393,987,2015-02-13 08:16:24
196,947,2013-06-28 04:33:28
967,191,2011-10-27 02:35:34
399,946,2012-08-02 08:17:14
212,756,2015-11-17 14:39:06
700,915,2016-03-21 10:24:05
53,881,2011-10-27 19:43:30
521,361,2014-06-30 07:04:27
512,587,2017-02-08 11:17:03
583,957,2012-09-08 17:25:38
6,553,2012-08-22 19:31:55
918,857,2011-01-08 18:30:01
212,541,2017-03-11 13:53:14
399,948,2016-04-19 16:39:37
681,16,2014-11-19 12:59:58
705,211,2017-12-10 13:57:38
126,374,2017-08-06 08:48:07
598,153,2013-06-08 18:13:18
533,40,2016-10-23 19:08:11
754,895,2017-08-05 14:33:15
224,382,2015-07-17 01:04:13
535,729,2010-01-02 14:03:53
682,596,2015-09-19 20:18:42
102,338,2014-12-27 22:37:59
94,886,2015-12-05 13:50:32
495,987,2012-06-02 06:54:17
48,584,2010-08-20 04:37:39
338,75,2012-03-14 14:17:03
557,174,2017-11-02 04:46:30
945,321,2015-07-20 16:09:34
870,431,2017-06-01 20:33:14
103,591,2010-04-15 04:21:59
583,653,2014-08-12 11:12:50
365,679,2016-04-27 09:09:39
868,767,2013-02-28 18:11:42
317,72,2013-04-16 10:28:21
547,871,2011-01-29 19:16:00
176,410,2012-09-04 10:45:29
851,162,2014-11-10 01:01:44
68,10,2017-10-21 02:45:37
559,207,2010-03-03 11:42:16
507,432,2016-03-15 11:10:30
432,895,2015-01-11 22:24:08
755,613,2012-11-02 15:29:48
399,166,2011-06-08 17:39:16
17,770,2017-11-01 20:39:54
456,191,2017-07-04 18:48:44
75,33,2017-08-21 03:09:14
724,829,2011-08-25 14:21:09
316,858,2011-08-13 16:24:54
201,856,2016-07-31 14:01:19
458,935,2014-12-03 19:03:13
634,340,2016-01-06 17:24:48
823,342,2011-10-29 23:07:39
203,661,2014-03-04 19:27:02
780,517,2016-04-15 16:48:19
484,434,2012-05-28 09:11:54
74,518,2014-12-10 20:06:54
343,983,2010-02-19 12:27:13
91,145,2014-02-20 19:24:44
548,132,2017-04-13 11:32:22
963,997,2015-01-03 01:30:02
209,712,2010-02-15 13:22:46
149,108,2013-05-22 16:27:09
805,967,2014-11-04 18:22:16
294,678,2012-10-04 09:01:09
329,181,2015-03-08 02:29:47
77,459,2016-11-15 22:34:19
525,652,2012-05-14 19:06:23
791,442,2014-01-18 18:14:24
896,446,2011-09-01 05:37:15
310,98,2015-03-18 13:05:51
64,0,2016-01-20 03:12:22
700,989,2015-12-09 06:20:18
898,989,2011-02-26 07:45:38
394,334,2016-04-22 21:42:24
294,743,2010-05-15 12:23:59
968,101,2011-09-11 20:17:20
870,262,2013-01-16 08:52:39
829,275,2014-05-26 00:47:22
115,973,2011-12-14 10:29:13
905,135,2012-04-20 04:00:06
535,992,2010-03-24 18:26:11
